"security_id","symbol","name","series","tick_size","lot_size","instrument_type","segment","exchange","upper_limit","lower_limit","expiry_date","strike_price","freeze_quantity"
"141104","SRF-Jun2026-2900-PE","SRF 30 JUN 2900 PUT","","5.0000","200","OPTSTK","D","NSE","346.7500","121.1500","2026-06-30 14:00:00","2900.0","10000"
"141963","SUPREMEIND-Jun2026-4250-CE","SUPREMEIND 30 JUN 4250 CALL","","5.0000","175","OPTSTK","D","NSE","26.0500","0.0500","2026-06-30 14:00:00","4250.0","7000"
"142072","SUPREMEIND-Jul2026-4400-CE","SUPREMEIND 28 JUL 4400 CALL","","5.0000","175","OPTSTK","D","NSE","37.6500","0.0500","2026-07-28 14:00:00","4400.0","7000"
"141105","SRF-Jun2026-2940-CE","SRF 30 JUN 2940 CALL","","5.0000","200","OPTSTK","D","NSE","70.6000","0.0500","2026-06-30 14:00:00","2940.0","10000"
"141964","SUPREMEIND-Jun2026-4250-PE","SUPREMEIND 30 JUN 4250 PUT","","5.0000","175","OPTSTK","D","NSE","909.1500","521.0500","2026-06-30 14:00:00","4250.0","7000"
"142073","SUPREMEIND-Jul2026-4400-PE","SUPREMEIND 28 JUL 4400 PUT","","5.0000","175","OPTSTK","D","NSE","1042.1500","669.4500","2026-07-28 14:00:00","4400.0","7000"
"141106","SRF-Jun2026-2940-PE","SRF 30 JUN 2940 PUT","","5.0000","200","OPTSTK","D","NSE","384.3500","145.6500","2026-06-30 14:00:00","2940.0","10000"
"141965","SUPREMEIND-Jun2026-4350-CE","SUPREMEIND 30 JUN 4350 CALL","","5.0000","175","OPTSTK","D","NSE","23.4500","0.0500","2026-06-30 14:00:00","4350.0","7000"
"142074","SUPREMEIND-Jul2026-4500-CE","SUPREMEIND 28 JUL 4500 CALL","","5.0000","175","OPTSTK","D","NSE","32.4500","0.0500","2026-07-28 14:00:00","4500.0","7000"
"141107","SRF-Jun2026-2980-CE","SRF 30 JUN 2980 CALL","","5.0000","200","OPTSTK","D","NSE","57.6000","0.0500","2026-06-30 14:00:00","2980.0","10000"
"141966","SUPREMEIND-Jun2026-4350-PE","SUPREMEIND 30 JUN 4350 PUT","","5.0000","175","OPTSTK","D","NSE","1009.4000","614.6000","2026-06-30 14:00:00","4350.0","7000"
"142075","SUPREMEIND-Jul2026-4500-PE","SUPREMEIND 28 JUL 4500 PUT","","5.0000","175","OPTSTK","D","NSE","1140.2000","759.1000","2026-07-28 14:00:00","4500.0","7000"
"141108","SRF-Jun2026-2980-PE","SRF 30 JUN 2980 PUT","","5.0000","200","OPTSTK","D","NSE","422.8000","172.4000","2026-06-30 14:00:00","2980.0","10000"
"141967","SUPREMEIND-Jun2026-4450-CE","SUPREMEIND 30 JUN 4450 CALL","","5.0000","175","OPTSTK","D","NSE","21.9000","0.0500","2026-06-30 14:00:00","4450.0","7000"
"142076","SUPREMEIND-Jul2026-4600-CE","SUPREMEIND 28 JUL 4600 CALL","","5.0000","175","OPTSTK","D","NSE","28.7000","0.0500","2026-07-28 14:00:00","4600.0","7000"
"141968","SUPREMEIND-Jun2026-4450-PE","SUPREMEIND 30 JUN 4450 PUT","","5.0000","175","OPTSTK","D","NSE","1109.5000","710.4000","2026-06-30 14:00:00","4450.0","7000"
